"","dts","depth","ax","ay","az","odba","temp","temp.dep","f","night"
"860",2018-07-20 20:14:19,20.7245669232739,-0.23958680245064,0.0349693263795437,-0.00621649672239325,0.470086556148385,22.6187312,12.293612,"5","day"
"861",2018-07-20 20:14:20,20.7507270257319,0.0122450965052717,-0.0205566154559606,-0.00318582049579931,0.330088199811639,22.6184664,12.295104,"5","day"
"862",2018-07-20 20:14:21,20.7997834416898,-0.159964657435016,0.0213666217565828,-0.0174596677310986,0.39368240970364,22.6184712,12.2968432,"5","day"
"863",2018-07-20 20:14:22,20.8591067269373,0.277313291463736,-0.0663044461667614,-0.00816652609269333,0.483785986523465,22.6186832,12.2945032,"5","day"
"864",2018-07-20 20:14:23,20.9144367875716,-0.0356615379558394,-0.0760069005127522,-0.00528160886004248,0.324077987504543,22.6190136,12.2956296,"5","day"
"865",2018-07-20 20:14:24,20.9593257110072,-0.0361124140178724,0.108816273918544,0.0439299612766369,0.478688443873339,22.6191048,12.2973088,"5","day"
"866",2018-07-20 20:14:25,20.9949286445136,0.00840652086411988,0.0583712110838722,0.024260349656816,0.47581846646788,22.6186,12.2970792,"5","day"
"867",2018-07-20 20:14:26,21.0235608617191,-0.12691222467352,0.00905755218453674,-0.0419477538393775,0.406335861260489,22.6184672,12.2957488,"5","day"
"868",2018-07-20 20:14:27,21.0444904374122,0.276010079614568,0.0349917361066326,0.043031082209701,0.457704894383634,22.61846,12.3006176,"5","day"
"869",2018-07-20 20:14:28,21.0561863035484,-0.186169864978168,-0.0818522002191352,-0.0319173896391782,0.418679598860934,22.6172776,12.3003848,"5","day"
"870",2018-07-20 20:14:29,21.048934269054,0.00468037693657525,0.0402277593692803,0.00701194628333763,0.291766608044696,22.6154768,12.2987608,"5","day"
"871",2018-07-20 20:14:30,21.0203991439684,-0.00397035249549614,-0.035301641567617,-0.0361555096477887,0.405609747755289,22.6140328,12.2971288,"5","day"
"872",2018-07-20 20:14:31,20.9773748871432,0.0578398898450878,0.0116568890419039,0.0123301385539681,0.431023336480145,22.6147368,12.2968336,"5","day"
"873",2018-07-20 20:14:32,20.9356626187076,0.00506842915348015,-0.0548977033134467,0.000862678739740623,0.388442172640736,22.6141864,12.292964,"5","day"
"874",2018-07-20 20:14:33,20.9062636227089,-0.0936720865057679,0.0205351634061048,-0.00434059184116023,0.359246702982841,22.6141496,12.2913544,"5","day"
"875",2018-07-20 20:14:34,20.896449849974,0.13107660327472,-0.00292743824803181,0.0200794989500342,0.416479231772799,22.6132616,12.2916088,"5","day"
"876",2018-07-20 20:14:35,20.9114991285591,-0.155565647074992,0.0181564761711598,-0.0127141684997335,0.353846150201854,22.6128672,12.2920712,"5","day"
"877",2018-07-20 20:14:36,20.9442166834252,0.146211596951648,0.0490468490686793,0.0273873685627188,0.433583408437336,22.6110832,12.2928904,"5","day"
"878",2018-07-20 20:14:37,20.9805166885617,-0.103783087414456,-0.0460240258166328,-0.0433823594795558,0.425745366812146,22.6093352,12.2934784,"5","day"
"879",2018-07-20 20:14:38,21.0118376106261,-0.037711166117624,-0.0083377594007051,0.00789646015415908,0.446217897898665,22.6086416,12.2939968,"5","day"
"880",2018-07-20 20:14:39,21.0407785309821,0.155961360718871,-0.0269903141606965,0.0319300310210138,0.429131725637607,22.60816,12.2954504,"5","day"
"881",2018-07-20 20:14:40,21.0651411844534,-0.114736081175176,0.0221252963823611,-0.0103354812661782,0.377666924432033,22.6087856,12.2984912,"5","day"
"882",2018-07-20 20:14:41,21.0856002367962,0.212782086807816,0.0349189523825286,0.00968100230025346,0.463319393061335,22.6104088,12.3022,"5","day"
"883",2018-07-20 20:14:42,21.1023548513335,-0.113686271629503,-0.0050950526738718,-0.0276618398382109,0.348911030201792,22.6124976,12.3044768,"5","day"
"884",2018-07-20 20:14:43,21.1109014474265,-0.149511572984127,0.0303249582309207,-0.00336050145781971,0.446637362022737,22.6124152,12.3068984,"5","day"
"885",2018-07-20 20:14:44,21.1070426580458,0.0605803888364715,0.0111077549424881,0.0372903612327359,0.466913568569439,22.6121784,12.3075072,"5","day"
"886",2018-07-20 20:14:45,21.0945103059535,-0.13568304726736,-0.0137185839785925,-0.0341535739842077,0.448424777219968,22.6116704,12.3066488,"5","day"
"887",2018-07-20 20:14:46,21.0771781177799,0.172837992459624,-0.0383279124623847,0.0091270798071859,0.489879708596553,22.6100848,12.304176,"5","day"
"888",2018-07-20 20:14:47,21.0654125444808,-0.00136201344574441,-0.0825440287183366,-0.0202344516796462,0.512374478161856,22.6100896,12.2992768,"5","day"
"889",2018-07-20 20:14:48,21.0713600592103,-0.0349610903226723,0.0248617731082723,0.00737471572397332,0.509046154782008,22.609112,12.2980544,"5","day"
"890",2018-07-20 20:14:49,21.0996288033513,0.128130011407592,0.0385278761888799,0.0452235963142835,0.473533248866391,22.6091576,12.299672,"5","day"
"891",2018-07-20 20:14:50,21.1414456325305,-0.173138321105984,0.0373211985492715,-0.0296220206205617,0.47166634617916,22.6081136,12.3009224,"5","day"
"892",2018-07-20 20:14:51,21.1857370659971,0.0817194656719677,0.0377573263227598,-0.024887055879502,0.497789767800808,22.6082712,12.3005416,"5","day"
"893",2018-07-20 20:14:52,21.2217632215646,0.038358558242104,-0.0511012656199843,0.0274519162337435,0.435768069556577,22.6061416,12.3008832,"5","day"
"894",2018-07-20 20:14:53,21.2391227946951,-0.222618999515752,0.0232431012504879,-0.0142895531885601,0.430116221359976,22.6059416,12.301636,"5","day"
"895",2018-07-20 20:14:54,21.2368299269408,0.163658623289023,-0.0076221804057278,0.0154025696615459,0.462831358970408,22.6050392,12.299732,"5","day"
"896",2018-07-20 20:14:55,21.2203865050965,-0.177427581270096,-0.0368898591842797,-0.0259090926910436,0.392883895574254,22.6045264,12.2999128,"5","day"
"897",2018-07-20 20:14:56,21.2003357375658,0.173585174907799,-0.015816862310049,0.00220285706464498,0.408397364636216,22.603628,12.300028,"5","day"
"898",2018-07-20 20:14:57,21.1830732565552,-0.0115379451034974,-0.0350252549241132,-0.00719984322735219,0.559288189318537,22.6037176,12.3012848,"5","day"
"899",2018-07-20 20:14:58,21.1719524745139,0.0695090372068723,0.0425909321756318,0.031951099989445,0.589105576798954,22.6031912,12.2991256,"5","day"
"900",2018-07-20 20:14:59,21.1617851868809,0.190383851434289,0.0349365736953206,0.0441494616856581,0.518073444257905,22.6045736,12.2963536,"5","day"
"901",2018-07-20 20:15:00,21.1474329799258,-0.27100102666116,0.0256486035405207,-0.0408711292335379,0.601854413337985,22.6049408,12.2931448,"5","day"
"902",2018-07-20 20:15:01,21.1295082808666,-0.124662441256368,0.0252798964883209,-0.0330147001414168,0.562831799310616,22.6050856,12.2911032,"5","day"
"903",2018-07-20 20:15:02,21.1150764085824,0.298636242976856,-0.0792220260327834,0.0252770234475635,0.587283876643569,22.6048624,12.2913816,"5","day"
"904",2018-07-20 20:15:03,21.1098309445661,-0.066902230435831,-0.0115691654933207,-0.000295923324701945,0.368904720957056,22.605128,12.2915536,"5","day"
"905",2018-07-20 20:15:04,21.1210911409334,0.0814988160446242,0.056831069038904,0.0106432798252225,0.558221141535552,22.6043728,12.291592,"5","day"
"906",2018-07-20 20:15:05,21.1540725872002,0.0397031418984806,-0.0348802620705921,0.00993363845552821,0.436237141564792,22.6034552,12.287948,"5","day"
"907",2018-07-20 20:15:06,21.2064376038536,-0.271585211868216,-0.0150307980243601,-0.0108160454195729,0.588069749387496,22.6019768,12.287548,"5","day"
"908",2018-07-20 20:15:07,21.2669981912383,0.107599061794424,0.027666436700896,0.0207198042423305,0.454917277507617,22.6024168,12.2851264,"5","day"
"909",2018-07-20 20:15:08,21.3245439438229,0.0237056610068393,0.0367435255664089,-0.0234578132610416,0.459409374430048,22.6031248,12.2825792,"5","day"
"910",2018-07-20 20:15:09,21.3712103998953,-0.017249744121808,0.0219040721510967,0.000464666659599261,0.45259260346404,22.6040096,12.2817608,"5","day"
"911",2018-07-20 20:15:10,21.4068556555899,0.126032116148456,-0.0703950833517841,-0.00558500209634868,0.402699930836288,22.60468,12.2833416,"5","day"
"912",2018-07-20 20:15:11,21.4260002299966,-0.169029104913096,-0.0233118627215929,-0.0194895676616319,0.410755749046704,22.6050856,12.2792456,"5","day"
"913",2018-07-20 20:15:12,21.4175258306115,0.158943961376152,0.0490372722561911,0.0481676982246722,0.386523363666104,22.604252,12.2757368,"5","day"
"914",2018-07-20 20:15:13,21.3822913492688,-0.11498622736244,-0.0181660529781281,-0.0267893927570604,0.489249746246848,22.602744,12.273288,"5","day"
"915",2018-07-20 20:15:14,21.3316391371974,-0.00145720690187181,0.0316371722750318,0.0185671296398103,0.521258690150089,22.6005744,12.2691696,"5","day"
"916",2018-07-20 20:15:15,21.2795653969089,0.00711805731125661,0.00799146206819172,-0.00811117215176814,0.401970752783936,22.6012008,12.2671624,"5","day"
"917",2018-07-20 20:15:16,21.242411479045,-0.332325533389504,-0.0964568303445762,-0.0758481170546807,0.569581532642408,22.6021248,12.2689808,"5","day"
"918",2018-07-20 20:15:17,21.2350449256442,0.155186788603648,-0.0107036137080406,0.0373840223985597,0.483582575149576,22.601484,12.271516,"5","day"
"919",2018-07-20 20:15:18,21.2563628698009,0.0498260180554803,-0.00300079659349689,0.0117704699723792,0.554303844535321,22.6012056,12.2713288,"5","day"
"920",2018-07-20 20:15:19,21.2926130840866,-0.0231691683087523,0.0589557793622877,0.0106587942518031,0.551909642884489,22.600824,12.2717728,"5","day"
"921",2018-07-20 20:15:20,21.3236153448155,0.220245483762279,0.0283762696114391,0.0197194110219092,0.527322915660911,22.5986992,12.2696512,"5","day"
"922",2018-07-20 20:15:21,21.3328913765719,-0.230926687748576,-0.00067439872204072,-0.0206223123461931,0.552273944604264,22.5965656,12.264552,"5","day"
"923",2018-07-20 20:15:22,21.313828957043,0.0806591216468089,0.100202127878391,0.0121801657539137,0.628830170735991,22.596384,12.2594208,"5","day"
"924",2018-07-20 20:15:23,21.277782885163,0.269763894785729,-0.019455091155968,0.0379402433344011,0.594987268354641,22.5957576,12.2565576,"5","day"
"925",2018-07-20 20:15:24,21.2472561268682,-0.164866450147648,-0.0976828531249115,-0.0449745993513284,0.495538452088032,22.5948704,12.2545424,"5","day"
"926",2018-07-20 20:15:25,21.2350324779399,-0.0609741871265754,-0.0270910621556567,-0.0182428589643812,0.381590733638136,22.5937424,12.2552504,"5","day"
"927",2018-07-20 20:15:26,21.2476469848917,-0.203650410137415,-0.048685611922256,-0.0325779977620903,0.587550686458214,22.5942592,12.2603848,"5","day"
"928",2018-07-20 20:15:27,21.2760626119636,0.0323774594240645,0.0451071423489436,0.000339018954881,0.538491387562401,22.5949608,12.2631144,"5","day"
"929",2018-07-20 20:15:28,21.3033380290176,0.266458364199064,-0.00631015789381737,0.0665668506713773,0.617134016804352,22.5952544,12.2682864,"5","day"
"930",2018-07-20 20:15:29,21.3118846251082,-0.152879352800743,0.068008351605551,0.0064133958709462,0.427061794640071,22.5956408,12.2735736,"5","day"
"931",2018-07-20 20:15:30,21.291542581223,0.110241494283384,0.085538313085128,0.000722474298795209,0.512768659512137,22.5954064,12.2750576,"5","day"
"932",2018-07-20 20:15:31,21.2491083457602,0.0238554422611673,-0.0360587838971525,-0.0104241624950501,0.490508138626976,22.5939128,12.274076,"5","day"
"933",2018-07-20 20:15:32,21.2122108506751,-0.206132143804712,-0.222415588149049,-0.0999240174224851,0.633820453144344,22.5915416,12.2726152,"5","day"
"934",2018-07-20 20:15:33,21.1997880384239,0.286898525691177,-0.097481548646848,0.0698292856264702,0.535067104572575,22.590784,12.2676184,"5","day"
"935",2018-07-20 20:15:34,21.2078591320802,-0.153712918065015,0.0935701892818798,0.0211350545743443,0.550534030365432,22.5902448,12.2642864,"5","day"
"936",2018-07-20 20:15:35,21.2264211537704,-0.0642247468347832,0.188694311213369,0.0249920176837941,0.636331108774009,22.591624,12.2638128,"5","day"
"937",2018-07-20 20:15:36,21.2367054498556,0.259950349484129,-0.142333373335503,-0.035891189782416,0.608955423913328,22.5928448,12.2616288,"5","day"
"938",2018-07-20 20:15:37,21.2322591286724,-0.244592024675736,-0.141068660252311,-0.127265991911669,0.659221592010245,22.593944,12.261456,"5","day"
"939",2018-07-20 20:15:38,21.2073213911073,0.0546517709194321,0.391063727688,0.186010315379254,0.760506282096542,22.5937352,12.2637592,"5","day"
"940",2018-07-20 20:15:39,21.1641851049193,0.116363755229943,0.116652400189463,0.0307375270560975,0.707467436969392,22.5940256,12.2634232,"5","day"
"941",2018-07-20 20:15:40,21.1196422277594,-0.218027495339096,-0.181085921402489,-0.0768561717230197,0.774141547861693,22.5935728,12.2630512,"5","day"
"942",2018-07-20 20:15:41,21.0913734836182,0.0868838544227996,0.0195148504258721,-0.00344879960445734,0.430807666784038,22.59212,12.2669952,"5","day"
"943",2018-07-20 20:15:42,21.0801506303739,-0.17612379481584,-0.0826509058854404,-0.037190762448252,0.546454502271775,22.5920776,12.2712512,"5","day"
"944",2018-07-20 20:15:43,21.0931012254442,0.184194361303088,-0.13510441661056,-0.0280052641224298,0.695347030486897,22.5915168,12.2736136,"5","day"
"945",2018-07-20 20:15:44,21.1260752030886,0.152524819428568,0.00624197103212775,0.0902430151179114,0.544358905452064,22.5916512,12.2761208,"5","day"
"946",2018-07-20 20:15:45,21.1576226734327,-0.103794004980545,0.270936478982672,0.0406933837056993,0.545867252482833,22.5915712,12.2777032,"5","day"
"947",2018-07-20 20:15:46,21.1785472700428,0.0705506107003188,0.0971055632260001,-0.0340863448026431,0.431575535159719,22.592412,12.2744064,"5","day"
"948",2018-07-20 20:15:47,21.1848707055442,-0.246736271682145,-0.24916782288884,-0.0712309470421592,0.65779675471348,22.59118,12.2670992,"5","day"
"949",2018-07-20 20:15:48,21.1739341495765,0.0874103872506004,-0.184462320354792,-0.00374031760157468,0.534435418402008,22.590008,12.2629392,"5","day"
"950",2018-07-20 20:15:49,21.1565347437814,-0.158320894344768,0.0111560220589837,0.000610042581970131,0.560833694366681,22.5886304,12.2615144,"5","day"
"951",2018-07-20 20:15:50,21.14865534482,0.0758647807074965,0.156316660248855,0.0550327362905488,0.619070830177122,22.5877112,12.259752,"5","day"
"952",2018-07-20 20:15:51,21.1449334802237,0.231772319767929,0.073467322927152,0.00341757921726252,0.516191984830783,22.5879872,12.2576712,"5","day"
"953",2018-07-20 20:15:52,21.135789394162,-0.20998910692236,-0.01500436603968,-0.0336444709447916,0.425392748784863,22.5885936,12.2601224,"5","day"
"954",2018-07-20 20:15:53,21.1209616847735,0.220230543938256,-0.0420283905598319,0.0135506067886807,0.547371002677473,22.5890488,12.25848,"5","day"
"955",2018-07-20 20:15:54,21.100833741455,-0.0436947549052492,-0.0625091576897202,0.00198373972696472,0.520567244713313,22.5889784,12.2543368,"5","day"
"956",2018-07-20 20:15:55,21.0847040018433,-0.169361803181409,0.00935290089929642,-0.000524042862139747,0.456818273649504,22.5881504,12.2481512,"5","day"
"957",2018-07-20 20:15:56,21.0880673724584,0.251671200148392,0.0362616206701924,0.00209655451254658,0.49479107811172,22.5866872,12.246308,"5","day"
"958",2018-07-20 20:15:57,21.1199733367823,-0.250514321902487,-0.102281827212935,-0.0320346097536883,0.572635384734856,22.5853304,12.2413064,"5","day"
"959",2018-07-20 20:15:58,21.1615113373072,0.00261791586189655,0.0579680275188168,0.0179999911597017,0.529407211853168,22.5847472,12.2414728,"5","day"
"960",2018-07-20 20:15:59,21.2064649888187,0.159969062767135,0.1721792997006,0.0318968952702297,0.546893694646186,22.5847176,12.2424704,"5","day"
"961",2018-07-20 20:16:00,21.2395385481245,-0.250410892396392,-0.0206939468625668,-0.0245647005709532,0.488670157905614,22.5858832,12.2465848,"5","day"
"962",2018-07-20 20:16:01,21.251709916694,0.162796519158152,-0.158817547537462,-0.00566410652433398,0.512352643037487,22.5851024,12.248496,"5","day"
"963",2018-07-20 20:16:02,21.2364166630398,-0.0606912882526645,-0.0119627722389993,0.000138863698720794,0.573983990640624,22.5850264,12.2512328,"5","day"
"964",2018-07-20 20:16:03,21.2093503674636,-0.018063772688217,0.100136047915049,-0.00380256684678703,0.576158691905857,22.5856984,12.2492176,"5","day"
"965",2018-07-20 20:16:04,21.1777107840866,0.235512637369887,-0.0328306339234958,0.0297145325733101,0.493922270200278,22.5855432,12.24698,"5","day"
"966",2018-07-20 20:16:05,21.1536891978057,-0.263443393937377,-0.00939676267452019,-0.0294929252642814,0.487706348092529,22.5840816,12.2453352,"5","day"
"967",2018-07-20 20:16:06,21.1426679974259,0.136720023886456,-0.0346117284160651,-0.0161554981930249,0.4099580010554,22.5833848,12.2421248,"5","day"
